2106.2	1769.1	1727.0	1530.6	1806.4	2270.4	1642.4	1802.9	2094.5	1701.9	1706.6	1688.0	1516.3	1486.2	1601.6	1584.3	1468.7	1390.4	1693.2	1549.5	1808.4	1456.5	1075.2	1472.2	1579.6	1269.7
2109.0	1742.8	1708.3	1531.8	1823.9	2142.8	1642.8	1824.0	2116.9	1704.4	1710.2	1671.9	1514.8	1475.1	1598.3	1593.0	1486.9	1417.8	1693.1	1552.5	1762.3	1438.8	1068.4	1484.7	1569.1	1284.6
2076.2	1749.7	1729.7	1516.5	1818.7	2091.3	1639.7	1820.1	2128.8	1689.5	1720.1	1692.4	1533.6	1721.9	1726.9	1578.1	1472.1	1414.4	1683.2	1536.9	1721.5	1446.5	1059.2	1486.6	1556.5	1289.8
2066.2	1753.7	1727.0	1521.6	1808.6	2004.8	1638.5	1830.1	2116.0	1652.7	1724.1	1667.5	1527.1	1654.1	1909.9	1575.7	1482.5	1400.2	1667.7	1536.7	1692.7	1451.3	1073.9	1487.8	1550.4	1274.6
2061.3	1743.5	1711.4	1516.1	1802.6	1941.1	1632.5	1805.7	2101.9	1660.4	1723.9	1683.5	1539.6	1603.9	1862.7	1575.3	1483.0	1415.7	1670.9	1526.0	1669.5	1474.1	1073.1	1497.7	1531.9	1267.1
2074.2	1726.5	1709.4	1508.8	1810.5	1870.3	1627.9	1794.0	2083.5	1646.5	1690.9	1674.8	1533.3	1560.7	1802.0	1574.5	1472.3	1406.5	1680.8	1543.7	1613.5	1474.5	1067.4	1502.3	1535.7	1259.6
2073.1	1748.3	1749.2	1524.8	1845.2	1851.7	1635.2	1805.5	2116.6	1653.6	1696.5	1678.9	1526.9	1564.1	1789.6	1580.2	1476.8	1407.4	1669.0	1531.4	1614.3	1451.6	1077.8	1511.4	1503.3	1252.8
2074.7	1743.5	1748.5	1518.8	1868.3	1816.1	2015.0	1798.4	2122.0	1637.1	1739.3	1658.8	1522.7	1528.4	1755.8	1574.1	1469.4	1394.6	1654.3	1522.8	1603.5	1445.0	1065.2	1493.8	1511.4	1258.5
2055.6	1750.9	1744.8	1523.1	1856.6	1780.0	2083.8	1806.0	2115.9	1669.2	1730.4	1679.1	1512.1	1511.4	1709.0	1585.7	1483.5	1388.7	1667.0	1539.1	1571.5	1448.6	1078.1	1483.0	1618.7	1273.5
2054.6	1757.2	1746.1	1547.3	1857.6	1780.2	2019.7	1798.4	2127.6	1704.7	1711.7	1697.6	1514.5	1497.0	1678.7	1580.7	1495.7	1406.0	1664.9	1519.6	1553.4	1455.8	1074.9	1501.0	1628.0	1245.1
2053.6	1749.1	1743.6	1679.8	1858.4	1743.3	1957.6	1797.1	2102.0	1681.9	1711.4	1782.2	1509.8	1495.4	1656.8	1588.9	1472.6	1397.1	1660.6	1528.2	1552.1	1463.5	1073.1	1471.0	1601.6	1286.0
2049.0	1763.2	1733.4	1764.0	1862.7	1777.9	1924.6	2171.0	2119.8	1670.9	1703.0	1749.4	1512.8	1493.1	1668.8	1574.2	1481.0	1402.7	1685.7	1536.0	1556.2	1436.9	1054.9	1485.6	1884.1	1265.3
2072.2	1755.8	1741.1	1715.8	1860.0	1745.9	1865.8	2093.9	2122.0	1658.3	1690.0	1715.1	1521.6	1486.6	1637.0	1583.5	1463.6	1394.2	1671.0	1530.5	1558.5	1447.2	1146.4	1480.3	1841.5	1262.7
2047.3	1741.4	1744.1	1722.5	1841.2	1741.1	1862.2	2045.2	2130.9	1687.2	1678.2	1700.4	1492.3	1463.4	1620.2	1569.8	1455.2	1390.3	1670.3	1543.4	1535.2	1444.9	1165.1	1476.6	1874.7	1254.8
2060.4	1739.7	1758.8	1666.3	1843.9	1747.0	1825.0	2016.3	2130.3	1663.5	1699.9	1689.2	1480.5	1466.6	1603.8	1567.2	1472.6	1394.9	1670.2	1540.8	1561.3	1438.8	1145.8	1512.2	1832.0	1262.8
2081.7	1935.8	1726.7	1649.2	1888.2	1771.5	1774.8	1937.8	2134.0	1663.0	1907.8	1708.7	1491.2	1487.6	1591.2	1543.0	1481.1	1397.5	1655.7	1539.0	1837.2	1438.9	1137.9	1491.9	1774.3	1273.2
2067.8	1919.2	1743.0	1617.2	1888.7	1776.5	1733.2	1900.2	2120.3	1670.6	2117.0	1700.9	1504.6	1498.6	1593.2	1569.6	1673.6	1396.2	1662.7	1512.6	1983.4	1416.6	1140.6	1475.7	1739.3	1256.4
2054.1	1892.2	1741.8	1576.8	1916.4	1766.4	1717.9	1889.5	2120.8	1648.0	2051.3	1690.7	1503.3	1487.9	1636.4	1561.4	1657.7	1411.2	1668.0	1543.5	2031.0	1435.6	1195.9	1619.9	1686.2	1255.3
2038.7	1842.2	1733.2	1558.7	1879.6	2287.0	1701.5	1872.9	2107.1	1680.8	1992.8	1689.4	1509.3	1476.4	1603.7	1562.9	1701.1	1399.3	1659.6	1545.3	1990.9	1434.5	1176.9	1600.7	1649.2	1266.7
2046.7	1871.6	1716.6	1531.3	1884.2	2266.0	1669.1	1842.6	2089.0	1682.6	1926.5	1662.3	1489.0	1474.2	1608.9	1554.1	1659.6	1391.0	1666.7	1541.2	1935.9	1427.0	1168.4	1575.6	1625.3	1268.2
2037.4	1861.6	1753.1	1527.9	1893.0	2211.8	1670.7	1862.8	2129.5	1904.9	1894.9	1679.1	1488.2	1474.0	1600.4	1562.4	1672.9	1403.8	1726.6	1544.7	1876.8	1431.0	1155.2	1550.6	1596.7	1271.1
2055.3	1843.7	1733.9	1515.3	1869.1	2118.4	1670.5	1840.1	2149.7	1832.0	1859.9	1662.1	1481.5	1477.8	1600.2	1554.3	1621.4	1401.9	1711.8	1542.6	1823.7	1435.2	1123.9	1524.3	1557.8	1257.7
2041.5	1808.7	1741.8	1501.6	1860.6	2042.1	1667.0	1812.0	2116.1	1828.9	1812.9	1649.6	1487.2	1484.6	1576.5	1562.3	1599.7	1401.7	1717.2	1527.6	1765.7	1435.8	1121.3	1495.7	1553.9	1264.6
2066.1	1789.7	1751.4	1520.6	1832.6	1980.1	1665.2	1838.5	2123.0	1788.5	1790.9	1666.8	1489.9	1502.8	1578.4	1567.1	1581.0	1417.1	1699.1	1535.3	1717.6	1426.9	1129.3	1512.2	1545.5	1254.3
2042.2	1845.3	1745.5	1700.0	1835.9	1919.4	1639.0	1820.8	2120.2	1775.6	1754.4	1670.7	1504.9	1531.0	1573.1	1569.7	1587.5	1404.6	1732.3	1530.6	1971.0	1454.9	1108.4	1513.7	1536.9	1264.1
2006.3	1879.0	1742.2	1653.3	1823.8	1857.8	1685.9	1809.4	2105.4	1769.0	1713.8	1685.8	1509.2	1864.8	1560.9	1567.8	1544.8	1398.4	1802.5	1543.7	2001.8	1421.7	1113.3	1499.4	1518.6	1264.0
2034.5	1858.6	1714.7	1638.1	2071.1	1825.2	1657.1	1811.0	2087.5	1738.6	1699.9	1662.8	1505.4	1881.7	1551.9	1559.1	1575.8	1394.4	1774.5	1538.9	2008.3	1425.3	1098.4	1488.4	1522.4	1274.9
2031.2	1839.4	1730.9	1612.7	2126.9	1775.0	1714.2	1790.0	2070.6	1703.7	1683.4	1685.8	1515.5	1841.6	1555.6	1555.9	1540.4	1394.2	1755.0	1530.2	2016.4	1426.3	1125.5	1469.9	1511.2	1278.2
2031.9	1814.2	1702.1	1572.8	2076.9	1950.1	1711.2	1802.0	2097.8	1683.6	1678.6	1681.4	1507.6	1786.6	1539.6	1557.2	1513.3	1410.5	1735.3	1543.3	2037.2	1421.4	1093.6	1485.1	1507.1	1263.5
2023.6	1788.6	1714.7	1546.7	2043.3	2258.0	1680.2	1798.0	2085.1	1677.6	1670.9	1684.1	1507.3	1748.4	1559.6	1555.0	1496.2	1398.1	1722.2	1536.7	1977.9	1444.8	1098.0	1463.7	1512.2	1266.5
2053.5	1771.0	1715.7	1537.9	2025.7	2184.6	1652.9	1796.7	2100.0	1651.6	1669.6	1693.7	1491.8	1761.5	1571.3	1539.1	1503.8	1399.1	1742.5	1529.2	1923.4	1432.5	1069.4	1481.2	1493.0	1257.3
2075.2	1763.4	1688.1	1546.0	2006.7	2110.2	1680.3	1804.2	2112.2	1683.2	1674.6	1681.9	1501.1	1729.3	1584.6	1546.4	1492.8	1453.4	1748.6	1536.0	1857.0	1441.0	1089.6	1485.4	1495.3	1276.7
2186.4	1747.2	1697.4	1513.9	1963.7	2018.4	1661.9	1794.8	2113.9	1675.5	1691.3	1673.8	1504.6	1669.9	1570.8	1559.2	1472.2	1469.1	1843.3	1502.1	1789.8	1444.4	1094.6	1465.1	1516.3	1264.5
2162.6	1737.6	1752.7	1514.0	1934.2	1929.9	1700.9	1793.7	2102.6	1707.4	1685.1	1682.9	1515.5	1617.4	1599.4	1551.5	1484.4	1467.6	1824.2	1530.1	1742.1	1704.1	1075.1	1462.7	1595.3	1255.9
2135.6	1767.1	1748.1	1506.4	1907.0	1921.4	1671.8	1799.9	2341.3	1704.3	1721.4	1668.0	1507.2	1594.6	1600.3	1563.5	1547.1	1468.7	1798.1	1558.9	1717.8	1761.0	1101.6	1476.1	1627.1	1265.9
2115.8	1751.1	1753.6	1498.2	1896.9	1883.6	1697.3	1784.5	2298.3	1708.2	1723.6	1692.6	1510.1	1559.6	1592.1	1569.2	1559.4	1456.2	1768.6	1544.9	1650.9	1694.7	1078.0	1477.1	1612.3	1278.1
2080.8	1732.5	1726.8	1509.6	1877.8	1827.9	1682.5	1784.9	2249.5	1703.6	1730.5	1688.4	1504.0	1795.3	1583.8	1571.3	1525.8	1437.9	1753.8	1552.6	1612.1	1646.1	1071.0	1481.2	1601.6	1280.8
2069.0	1741.8	1706.7	1492.7	1862.7	1789.6	1651.3	1769.8	2223.0	1938.7	1714.7	1677.5	1523.3	1737.3	1571.6	1558.8	1522.8	1434.4	1724.2	1533.3	1602.8	1611.4	1085.0	1476.8	1558.0	1266.8
2106.2	1753.8	1707.3	1472.3	1850.6	1791.0	1652.5	1776.5	2205.0	1930.4	1699.1	2047.2	1510.1	1665.2	1561.1	1573.9	1486.9	1414.7	1718.2	1543.5	1569.3	1564.0	1068.4	1475.3	1576.3	1262.8
2170.2	1802.5	1702.7	1493.5	1833.5	1776.2	1637.0	1795.7	2171.4	1907.3	1706.9	1950.3	1542.7	1648.1	1555.3	1569.4	1512.1	1402.3	1699.9	1517.3	1556.1	1537.6	1070.5	1470.9	1554.4	1241.8
2141.5	1810.9	1723.2	1506.4	1811.6	1750.5	1668.1	1797.2	2163.5	1877.4	1703.6	1873.8	1793.4	1601.2	1570.0	1564.4	1485.0	1425.7	1705.4	1527.5	1553.5	1515.2	1061.5	1457.2	1542.7	1260.2
2229.7	1799.5	1711.6	1492.1	1817.0	1750.9	1631.5	1784.0	2125.8	1843.1	1997.4	1811.2	1738.1	1575.5	1570.0	1549.4	1479.8	1409.1	1683.5	1535.2	1545.7	1504.3	1077.9	1453.6	1530.1	1274.3
2189.9	1818.9	1779.3	1491.7	1814.7	1740.8	1676.7	1796.7	2107.2	1833.4	1924.3	1767.6	1702.8	1544.0	1552.4	1562.1	1500.7	1405.1	1688.1	1531.5	1562.3	1464.8	1074.8	1475.0	1518.4	1265.6
2178.7	1795.6	1802.8	1495.7	1820.2	1722.3	1678.8	1802.8	2116.6	1817.0	1878.2	1742.7	1678.7	1532.4	1540.4	1564.7	1499.8	1386.1	1680.3	1544.0	1554.5	1451.2	1073.5	1459.1	1513.9	1257.4
2125.8	1778.9	1810.1	1482.9	1787.5	2272.1	1659.1	1802.7	2136.0	1800.8	1840.8	1731.9	1676.3	1588.7	1560.4	1573.8	1492.5	1383.6	1667.9	1535.1	1554.9	1455.7	1065.3	1463.1	1503.0	1262.0
2099.4	1757.9	1779.4	1481.0	1797.8	2179.0	1647.0	1777.3	2136.6	1795.3	1814.2	1709.6	1628.3	1576.6	1572.4	1561.7	1504.4	1397.4	1652.8	1522.8	1537.0	1437.9	1072.3	1462.8	1532.4	1257.2
2101.5	1750.6	1778.8	1470.6	1793.6	2077.3	1673.9	1785.0	2111.5	1765.9	1778.0	1708.1	1596.9	1570.0	1563.9	1555.5	1497.0	1388.1	1663.7	1531.0	1531.9	1441.5	1087.8	1461.2	1500.7	1254.8
2222.3	1750.6	1771.1	1480.7	1786.0	1993.2	1682.4	1773.8	2121.7	1770.7	1752.6	1674.3	1589.5	1564.3	1570.3	1555.9	1486.9	1418.8	1672.2	1546.8	1563.4	1438.1	1082.3	1474.8	1521.9	1246.0
2173.4	1925.6	1772.0	1474.0	1782.9	1931.4	1669.1	1815.3	2101.3	1760.6	1712.1	1681.2	1564.5	1546.9	1557.2	1572.7	1495.5	1409.2	1665.0	1510.0	1523.1	1446.5	1065.2	1463.5	1519.5	1238.1
2131.2	1896.4	1752.3	1472.0	1784.4	1875.1	1644.2	1807.1	2073.9	1753.5	1722.8	1668.3	1550.5	1548.8	1550.6	1559.6	1494.9	1401.9	1684.8	1538.0	1537.0	1425.3	1074.0	1452.4	1512.8	1252.9
2100.3	1890.5	1760.8	1466.5	1797.3	1828.3	1640.2	1851.6	2097.0	1743.1	1710.2	1654.6	1565.8	1823.9	1554.6	1578.5	1481.3	1450.4	1663.4	1525.6	1545.7	1433.0	1076.1	1475.2	1528.2	1247.1
2087.7	1857.1	1741.6	1465.4	1775.7	1822.0	2008.8	1827.4	2073.5	1742.5	1713.9	1650.4	1538.7	1749.5	1550.6	1576.5	1486.5	1448.4	1663.2	1521.9	1525.2	1556.1	1083.8	1466.1	1484.2	1238.9
2066.9	1867.9	1757.4	1467.8	2063.3	1802.2	2068.8	1842.0	2070.3	1739.4	1696.8	1655.9	1544.0	1715.4	1550.0	1566.2	1480.0	1436.4	1653.1	1525.0	1524.9	1843.7	1091.0	1482.7	1500.6	1261.7
2044.7	1843.7	1747.1	1472.3	2130.2	2204.6	2108.9	1844.9	2094.2	1726.4	1699.1	1641.9	1523.2	1680.9	1552.5	1571.0	1504.0	1443.7	1678.9	1525.3	1523.7	1764.5	1096.2	1498.3	1501.9	1246.3
2045.7	1821.0	1742.3	1496.1	2108.5	2299.1	2142.1	1843.9	2110.9	1710.0	1680.0	1667.3	1552.9	1678.8	1550.7	1583.9	1494.0	1421.3	1700.2	1542.4	1546.1	1733.3	1081.2	1478.0	1512.2	1243.3
2062.0	1789.0	1739.3	1483.7	2071.7	2220.7	2121.3	1837.8	2085.8	1719.9	1673.8	1645.7	1546.9	1862.5	1564.7	1580.5	1495.4	1428.3	1700.4	1532.1	1524.0	1691.5	1093.4	1481.9	1511.7	1259.1
2056.4	1871.0	1728.0	1500.2	2061.5	2140.0	2079.3	1992.5	2078.1	1701.7	1669.8	1657.0	1538.9	1886.5	1537.6	1574.9	1498.7	1422.6	1686.2	1522.9	1526.2	1634.1	1080.4	1484.7	1502.9	1251.0
2052.3	1965.8	1728.3	1553.0	2030.5	2098.0	2027.6	2141.8	2095.7	1727.6	1683.1	1689.8	1529.2	1847.7	1576.6	1562.1	1469.4	1397.5	1682.0	1521.5	1522.8	1568.5	1082.1	1482.4	1495.4	1249.3
2040.5	1933.5	1724.1	1563.4	2001.8	2015.2	1971.8	2069.7	2077.3	1740.9	1663.1	1675.0	1547.6	1910.0	1550.3	1586.8	1478.4	1400.2	1665.8	1551.2	1509.1	1550.0	1082.5	1488.1	1499.5	1244.5
2036.9	1898.3	1739.3	1540.9	2128.9	1930.0	1895.0	1992.4	2057.9	1713.1	1659.3	1671.3	1540.2	1849.8	1554.2	1595.5	1473.7	1393.6	1681.1	2025.6	1549.3	1488.8	1081.9	1461.3	1487.5	1235.1
2035.7	1990.2	1732.0	1538.4	2170.6	1875.7	1854.2	1953.8	2079.3	1716.5	1660.0	1724.8	1518.3	1804.1	1547.4	1590.9	1483.2	1378.9	1666.6	1971.5	1533.0	1479.6	1089.1	1467.6	1494.9	1244.6
2034.1	1940.1	1749.5	1524.8	2194.1	1808.9	1773.1	1911.8	2073.5	1672.2	1670.2	1693.3	1520.2	1758.3	1575.8	1567.6	1505.8	1413.0	1713.0	1887.0	1526.5	1462.3	1089.6	1471.0	1601.1	1234.6
2025.6	1909.8	1748.1	1543.7	2160.9	1808.9	1752.9	1886.6	2051.8	1752.8	1673.7	1702.3	1514.0	1707.1	1548.7	1580.4	1512.6	1400.2	1753.9	1834.1	1508.5	1744.3	1066.2	1491.5	1602.6	1246.5
2021.7	1860.3	1742.9	1541.7	2135.1	1791.8	1740.4	1874.8	2078.4	1733.4	1652.1	1751.8	1513.3	1660.5	1554.7	1584.7	1480.8	1479.5	1846.2	1780.1	1515.8	1870.7	1064.0	1487.0	1569.4	1249.2
2018.0	1832.0	1749.0	1547.7	2091.3	1833.4	1693.4	1871.6	2335.3	1740.2	1675.8	1750.3	1524.5	1598.4	1573.6	1579.9	1487.3	1456.0	1807.5	1716.1	1514.5	1840.1	1080.8	1471.8	1558.2	1261.5
2018.1	1820.0	1731.3	1545.1	2074.2	1795.2	1663.6	1847.9	2307.8	1718.3	1672.7	1713.6	1526.1	1568.7	1569.1	1579.3	1489.7	1438.3	1777.0	1665.7	1510.9	1808.3	1069.6	1487.9	1549.4	1237.8
2002.6	1790.6	1730.2	1535.0	2056.8	1777.2	1672.7	1828.3	2325.6	1722.8	1673.2	1698.4	1501.0	1552.2	1608.4	1573.1	1492.1	1431.8	1768.4	1617.0	1543.7	1730.1	1083.9	1492.2	1534.5	1243.5
2012.1	1808.6	1761.2	1553.4	2013.2	1765.6	1667.5	1837.6	2292.8	1727.7	1688.9	1681.9	1506.4	1547.1	1575.0	1587.9	1476.5	1425.1	1724.4	1602.7	1536.9	1691.5	1061.0	1475.4	1514.1	1261.9
2006.6	1793.6	1756.6	1592.0	1998.2	1764.6	1659.8	1828.5	2254.0	1749.4	1686.3	1686.2	1501.7	1536.2	1579.9	1580.2	1501.7	1395.6	1718.8	1572.9	1537.1	1646.2	1082.5	1462.4	1520.3	1239.2
2010.9	1792.3	1769.2	1595.0	1970.9	1782.3	1667.9	1823.1	2206.9	1726.4	1702.7	1691.4	1493.6	1526.9	1569.3	1594.5	1500.9	1407.5	2054.4	1574.3	1534.2	1589.5	1065.1	1465.1	1499.3	1247.0
2001.1	1789.7	1780.2	1587.5	1931.3	1767.4	1657.4	1807.8	2195.0	1721.7	1677.1	1751.9	1522.9	1499.7	1569.9	1584.0	1489.3	1396.8	2021.9	1549.7	1524.8	1534.7	1060.1	1461.1	1488.5	1252.0
2013.1	1788.5	1754.9	1579.5	1915.5	2109.5	1662.4	1837.6	2157.7	1735.5	1693.1	1740.5	1512.9	1500.9	1572.8	1575.7	1485.7	1393.1	1951.6	1570.1	1520.1	1510.6	1068.6	1457.9	1489.9	1234.4
2037.4	1767.6	1766.3	1580.9	1890.2	2357.4	1658.5	1845.9	2144.6	1721.0	1673.8	1730.4	1505.4	1485.4	1560.3	1595.2	1509.4	1389.7	1889.8	1553.4	1536.4	1716.7	1070.1	1460.8	1504.9	1245.3
2052.7	1756.9	1726.5	1776.2	1889.5	2285.4	1644.3	1835.1	2112.1	1738.3	1659.1	1703.9	1509.6	1480.4	1554.9	1574.2	1491.9	1391.3	1855.3	1569.5	1544.1	1836.6	1071.0	1456.5	1499.3	1253.1
2033.3	1740.0	1703.9	1731.7	1853.3	2193.5	1640.8	1805.3	2104.3	1717.0	1662.9	1695.6	1495.1	1473.5	1553.5	1566.7	1478.9	1392.6	1797.9	1545.6	1525.6	1851.7	1085.3	1456.8	1502.7	1254.0
2043.4	1760.8	1707.6	1698.5	1854.4	2127.7	1640.0	1823.9	2096.5	1739.4	1643.5	1698.7	1514.8	1478.5	1543.8	1572.4	1496.7	1406.1	1776.7	1570.3	1537.4	1771.9	1079.1	1463.8	1480.4	1246.6
2014.2	1934.0	1709.3	1674.8	1840.3	2061.8	1648.4	1814.2	2104.4	1706.0	1655.5	1692.2	1529.1	1490.4	1540.9	1550.7	1474.7	1411.2	1783.6	1548.8	1540.8	1749.4	1098.9	1479.2	1511.2	1234.8
2021.4	1893.4	1717.2	1649.0	2118.5	2008.5	1663.7	1821.4	2096.1	1702.6	1666.9	1695.4	1516.1	1485.2	1564.3	1576.0	1493.1	1392.2	1731.7	1549.3	1524.1	1918.2	1094.1	1465.3	1494.3	1247.8
2019.9	1846.7	1762.0	1603.8	2106.7	2327.4	1658.3	1836.6	2088.4	1698.9	1688.4	1703.3	1513.2	1489.7	1552.5	1564.8	1480.9	1386.4	1798.7	1538.8	1531.3	1948.7	1100.6	1656.8	1513.6	1226.2
2000.5	1830.7	1761.0	1598.6	2099.0	2223.9	1682.0	1823.7	2083.3	1673.1	1693.6	1681.9	1506.9	1498.0	1604.3	1567.3	1484.5	1386.3	1805.6	1550.4	1520.6	1868.7	1092.9	1646.9	1542.0	1252.8
2011.0	1815.7	1749.6	1577.9	2071.3	2129.5	1649.1	1819.3	2074.7	1678.2	1710.0	1685.8	1513.7	1490.9	1607.4	1583.2	1460.0	1406.7	1782.5	1564.9	1536.2	1912.5	1087.6	1606.8	1575.3	1255.4
2014.0	1786.6	1730.7	1564.4	2014.3	2090.5	1644.8	1818.8	2083.0	1687.4	1713.7	1686.8	1508.6	1498.2	1577.7	1572.0	1478.9	1424.5	1830.4	1978.5	1535.0	1832.4	1089.7	1590.0	1575.5	1261.6
2003.8	1772.5	1732.7	1561.2	2008.5	1998.3	1649.5	1831.0	2322.4	1684.9	1679.5	1694.4	1501.2	1499.1	1580.8	1570.8	1466.3	1409.0	1830.5	1951.5	1535.8	1770.5	1089.6	1552.3	1581.9	1246.0
2000.0	1749.6	1704.9	1559.2	1973.9	1929.1	2053.7	1803.0	2382.3	1674.6	1700.7	1682.3	1511.0	1484.7	1583.4	1574.7	1440.3	1386.7	1793.1	1900.6	1942.7	1722.5	1090.8	1534.0	1827.9	1251.6
1996.2	1758.8	1719.8	1546.9	1959.6	1863.1	1999.2	1810.5	2370.1	1699.5	1688.0	1669.2	1503.6	1479.5	1576.1	1587.6	1449.1	1396.7	1788.5	1831.3	1884.8	1666.0	1093.4	1540.4	1794.1	1248.1
1978.7	1740.1	1721.4	1555.1	1945.1	1837.7	1937.8	1809.8	2315.4	1680.7	1682.7	1672.2	1491.1	1491.8	1572.8	1584.7	1442.3	1402.8	1764.4	1767.1	1818.3	1613.8	1081.3	1576.0	1750.1	1452.4
1995.5	1753.7	1732.9	1550.3	1912.3	2158.5	1898.4	1812.9	2288.3	1645.4	1655.7	1670.8	1499.9	1494.3	1582.3	1584.0	1490.8	1403.3	1721.2	1731.3	1775.7	1572.5	1086.9	1564.3	1707.4	1522.0
2004.0	1743.4	1723.2	1567.6	1901.2	2053.9	1874.9	1796.6	2264.3	1656.3	1671.1	1687.0	1473.4	1462.3	1578.3	1581.9	1475.4	1415.6	1699.8	1666.4	1741.1	1543.3	1185.2	1541.4	1664.7	1495.2
2007.6	1743.3	1710.1	1560.2	1865.3	1990.0	1836.1	1786.5	2435.1	1665.2	1664.8	1679.9	1494.9	1491.7	1565.7	1589.1	1511.4	1396.2	1688.3	1634.4	1683.9	1763.9	1171.8	1510.4	1638.6	1457.0
1988.1	1743.0	1715.7	1550.4	1865.9	1893.6	1784.1	1772.5	2393.0	1941.6	1690.1	1668.8	1514.7	1509.6	1556.9	1594.3	1533.5	1393.6	1702.8	1607.1	1652.6	1694.2	1178.9	1523.6	1632.0	1448.2
2006.0	1738.0	1684.9	1546.8	1832.8	1875.4	1743.0	1786.1	2355.3	1890.4	1663.1	1687.1	1509.5	1507.3	1580.0	1586.3	1510.7	1403.8	1691.8	1585.4	1621.6	1629.5	1155.9	1490.3	1619.9	1396.2
1984.3	1726.3	1761.4	1546.5	1833.3	1849.7	1748.3	1778.6	2349.3	1881.3	1680.1	1674.4	1493.0	1489.0	1595.4	1573.3	1496.7	1402.9	1702.4	1590.2	1579.7	1581.0	1137.4	1476.7	1593.7	1347.1
